ID_Turbina,Velocidad_Viento_ms,Temperatura_Ambiente_C,Presion_Atmosferica_hPa,Eficiencia_Energetica_kWh
61,11.550900373168604,34.315470138385244,983.1136552940943,231.45
62,8.96967869902571,39.28375611396828,1005.6251324385166,199.92
63,21.232225201342445,29.572303623903316,1020.320180861642,357.26
64,10.848573187258964,13.79950519753002,1002.9619938798479,203.55
65,9.180559213122377,13.961065102468158,982.5978288777134,197.89
66,14.939313829481467,28.191203571500118,1019.3139099692016,276.8
67,6.100332949444779,5.744971559573605,990.0681891067987,147.02
68,20.648333576588872,-0.028664909087240176,992.9310417444019,363.13
69,4.640114160954958,10.957997093834944,988.2353176716148,123.51
70,24.711512605211382,7.925754624433678,996.5107532435749,407.41
71,19.989384924526462,8.333865420519555,1017.8375752844318,360.31
72,7.371744993751793,5.512348797245947,1005.9692929751968,172.27
73,3.121486576719253,-3.105806466363715,990.2440637075356,94.53
74,20.940151426006352,-4.195672936996378,1023.8915039076021,363.67
75,18.550861564647576,39.44750753812142,1023.9790927475765,312.95
76,19.03815769690172,14.249791018113804,1023.5289212523004,340.71
77,19.967947627090805,12.294699122185676,991.9398105690769,355.24
78,4.628982338149988,25.584127721188143,1002.5619672090494,118.81
79,10.886246027973996,4.821424953927888,1029.2494828070437,224.54
80,5.549119309552854,37.74825327776014,1018.6006238154995,129.9
81,21.988275369263057,30.38552564869984,981.358371061278,385.47
82,16.712558790206273,-0.976504895948322,983.2602295630246,290.49
83,10.279756546758282,13.791134910321777,1003.1965688406167,203.96
84,4.39828370629252,34.560323840297414,1025.461010293078,114.23
85,9.841611077744568,37.51294100311346,1006.9350898976357,199.88
86,10.154033084588434,16.033068006244136,1004.8906254017145,198.62
87,19.05133592343741,22.603512514481846,985.2736849978315,334.46
88,17.02626436981469,2.5165275741433852,1012.8390052362147,313.65
89,22.518680336679182,39.60258817616394,1021.1051580300112,383.41
90,13.388728353562884,5.425226562254952,999.0210003753781,234.77
91,5.631073410642637,37.422929836080655,1018.7805925462663,151.96
92,18.69138531890589,24.23409920465658,1028.2238326950405,344.19
93,19.737271069571744,22.34815576954866,990.1883229563845,333.14
94,15.348098346528918,18.070982995742888,1006.1664815597371,287.12
95,19.96127795900034,5.380141527299141,994.3568979042287,344.39
96,13.863503120016595,2.9437614402478722,1019.642720951692,260.59
97,14.500122246403869,4.92187940815789,1008.8796682940579,270.44
98,12.405902403888092,3.389721796491454,1011.7291208775152,233.74
99,3.5592207883700944,30.081301310503896,1019.8957079807947,95.55
100,5.373611393852698,10.755636662502855,999.7985236331227,123.7
101,3.6914420851081537,-2.3970795546471635,1025.7545034203522,96.21
102,17.00102904780317,38.60961835633651,1006.651443362307,
103,9.915831583679186,34.77036482335416,987.8977411417674,198.07
104,14.18855520562346,36.74885274378458,1014.7949559084401,255.67
105,22.966462426374047,39.77085201908959,1019.6630675219127,401.32
106,8.484429041275249,2.825286214876928,995.8380838533764,192.14
107,12.028424306783855,12.830890850619642,1022.8589628499376,224.63
108,19.622125047947073,29.120731406684108,1025.3071627382883,346.73
109,8.033559640815694,26.32092781242065,993.8452243688904,175.5
110,4.693558016233446,1.9253157852934777,1029.176073635761,125.12
111,9.374531964102896,31.712490624577796,987.0355764024379,191.38
112,6.546868319588097,5.09982573264973,990.1007834201245,155.63
113,23.453348351536608,5.071792667018039,989.2112419619014,406.62
114,20.77864835041717,19.16384903020361,1024.6994855003936,349.3
115,16.934882643229315,21.682297067876643,1012.7146276162481,312.71
116,22.17213298412979,21.103879352701505,987.6052141611136,391.45
117,20.680785691780518,-0.8830923171010312,1002.0161709184174,352.58
118,7.104541295492789,34.48573881836712,1010.76490125349,156.95
119,22.636297966779512,6.952001916491772,984.1732042494691,396.38
120,14.865529322144315,0.8281714577261878,1024.120818420367,270.89
121,20.763683413609375,34.99366359410397,1020.1801767720767,372.19
122,22.714008598316852,38.0043174203389,1005.2603386788319,414.35
123,9.996076449381006,33.795742776945275,1028.3563307629586,192.08
124,5.421142339608888,31.428223362619512,1000.888048963755,117.51
125,8.014573575922718,24.48588912875598,1029.205515951825,173.26
126,12.396371349777638,19.78858167741127,1013.3959999401814,243.16
127,20.996324850294847,-1.0855958039865437,1011.7335636626971,362.64
128,21.936072831639557,13.380394588181442,988.2977447647893,393.57
129,3.1529468716861953,11.770983265554129,1024.0963879152323,83.91
130,14.236440656706446,6.6889202692146785,1001.3744843960308,270.48
131,12.183042069273139,27.553905115986325,988.1116702891239,226.69
132,7.886371830356065,17.314408078544687,980.6303759987879,185.49
133,5.6370380813410215,-1.352920284155843,1007.9877841819191,154.48
134,10.427533770879815,4.90824408774151,1006.3699811061338,198.75
135,23.74401348607542,25.746644364681817,1015.9676811184579,400.66
136,10.110464504456615,-1.5741113229364916,1024.51290265089,210.25
137,14.413393678354055,33.30431113219459,983.9703292321515,262.33
138,18.466417095693913,17.281593715628844,1016.5748245170181,326.54
139,10.999851252344467,16.62639597969916,989.3705972048791,215.25
140,24.379205819861134,21.65835030967829,1022.9088526578582,396.49
141,24.173840488726448,32.110643466631714,1020.9531756930828,412.47
142,8.53921050815801,10.651414355598687,1007.0396877492772,171.19
143,13.93946712963248,25.51072686515786,1015.5121399311656,254.16
144,9.619322815968932,20.4579383798106,995.7175056591874,208.73
145,9.266490876304287,7.016272157623959,1003.5583949466408,176.43
146,3.8115128417997215,34.53834938598211,1021.0818448855235,115.3
147,16.41041534755773,30.884170972311765,1002.9632598586606,293.37
148,14.058938511034953,24.630332559629146,997.8899132662721,258.09
149,4.132532527499766,33.276177809240885,1004.710622362515,119.89
150,9.130222213205451,34.02823904319111,1021.4124626218609,190.35
151,22.98184949126638,26.876333952176566,996.7604023685436,400.43
152,8.270361594673393,32.66559977636524,988.6880796567872,183.74
153,6.187687186006908,26.386215775117766,1015.600701016539,139.5
154,13.767960726106386,25.60633472921352,1021.2989106354041,250.4
155,24.684309990433217,22.837512019683295,985.0318739261767,409.41
156,8.325215973253009,28.872248780093855,991.9937056377972,166.62
157,17.786982042929328,2.1372297381883163,987.0985994880497,346.3
158,19.755631537231785,34.63918416395178,997.3970705791083,358.78
159,8.228025967832792,34.23295874853544,1002.5175489452706,159.91
160,19.02075966946091,-3.6838722634448384,1017.4413168481653,322.09
161,11.091228919823571,32.16175377541432,1012.5573792440837,221.19
162,16.910728273058748,0.7991440363050337,1011.0464283739216,309.13
163,16.937653636739682,10.080348441661386,997.6187473304827,309.55
164,14.787043049644687,28.45787153312235,1022.072377654238,269.26
165,4.986374941196983,2.2341953221738695,1003.5643583699082,123.54
166,21.376654902963235,31.8085160853578,1028.9552469007576,373.93
167,10.057161429378189,32.446038008098384,1011.7071069147869,201.72
168,7.103407228796793,17.83604801923763,986.3132370782251,134.36
169,3.897053114204806,-4.712635772742489,1013.8088781037717,106.16
170,15.99964475014132,7.916715992871076,996.2552007715849,281.48
171,17.90641596053021,22.7617113269084,1014.3163598343049,320.35
172,3.3649322364128356,39.153378011234054,983.4820574081203,130.33
173,14.266047282584182,23.431608715750077,988.744071858798,267.67
174,7.982907054354635,6.6911611478871915,1022.7868629452893,166.61
175,17.193801389007895,23.53025663948251,991.3589778511757,317.13
176,6.8360614381098115,19.299342087213496,1021.852056262147,157.37
177,18.20063023825425,30.093042781801465,993.9638044227205,327.21
178,11.508177618611823,-0.185871252786872,1012.1440955029354,228.69
179,23.60805975220816,29.246255612591263,1014.7075286754915,424.69
180,6.0254607712118515,19.356996040424963,1005.6327376572526,129.07
181,10.503459723105687,38.33464017365476,995.2655338348366,212.29
182,5.496417467292959,10.384247471740874,990.6322188185549,123.18
183,23.34325960212838,23.467985191027665,981.6594677281213,405.7
184,22.301465774381583,36.94126474795078,995.1973200620362,375.34
185,8.674715809733424,-0.38706224041943393,1012.6581395265641,175.95
186,17.51964901275194,37.1752819256403,1026.9152409224241,309.84
187,20.978888404426748,25.9548575035366,1023.5602241131526,374.44
188,15.214417855188172,-1.9473323402672644,1018.3032388267651,287.4
189,14.652312723832143,8.543360512606732,1019.422367162665,257.33
190,8.320750399809937,26.86774398903767,1013.2492451737997,175.36
191,5.048260891729782,-1.9692229339052734,993.0143428783001,118.63
192,22.73874667497319,21.197670707932296,1025.3597515352915,378.5
193,22.80919725759327,10.564737562883053,1013.5366155952917,389.97
194,16.928232060011894,22.94119829953647,1008.022031549022,300.84
195,10.458655403071415,-2.9416084784369216,985.5494734606741,231.15
196,10.68261064147854,34.219156276856936,1002.3527771903213,214.57
197,18.971024935145266,38.80700361298286,1003.0179135600963,320.79
198,22.736425718956696,38.59950348785612,1023.2281804761335,385.4
199,22.51590133383258,28.734332428431614,1007.3324110093894,397.95
200,20.157262008867725,0.8538808058784388,999.0200274485205,373.24
201,17.12469621539433,29.121843816806013,1028.840016425533,291.01
202,4.8510792298910745,-3.893588759353932,985.5360296663158,103.97
203,6.5558317100815025,-4.004440181195124,1001.1274214155973,167.05
204,22.768192147595745,9.562459861729357,982.1012337585703,
205,16.34143931251098,16.988943568209958,1016.9952060383465,286.44
206,3.2023351355658525,29.66833380135069,1025.9038276099575,103.38
207,5.232373943052706,25.748291947292735,994.0018664775245,102.13
208,17.59703892037723,15.065621786953674,1022.917083839956,313.99
209,3.111354844616811,7.3131999826749645,994.6109115230948,99.95
210,6.537777131184971,39.870602507097004,1025.5385080821957,157.31
211,15.072143366064894,14.178158600618783,1017.6980951798392,265.94
212,18.22169434923925,15.312416094835395,1020.245338842072,324.18
213,17.343147709057213,2.363071953625113,980.9003277800227,300.89
214,7.933924808132315,30.766429693746822,1028.1405178537013,171.56
215,18.66794286964579,26.21570016016699,1016.3335496035162,321.07
216,8.219479924929601,4.934632575494218,995.2375547693067,169.21
217,10.158793359503889,-1.292852947287079,1021.4697332429423,192.42
218,19.422810912596532,25.62246859336209,994.0760599207465,347.85
219,17.291923779038722,24.453004642651084,1023.6376919783064,317.96
220,21.682915030871914,7.29667871491942,985.6290195205969,372.9
221,17.467483630607553,37.788860301268464,1015.1842988730398,312.39
222,15.502789273380376,1.7976051301405107,1007.0349238322456,268.06
223,5.060844892218034,14.455066046917086,984.826723509772,122.92
224,11.089747667307538,37.46271640754195,992.094691412942,215.84
225,8.83445208899796,13.887729261675503,980.6202018138657,208.72
226,8.36777215433984,23.733667644883848,1003.4383982732253,164.4
227,24.406232204553802,12.891747908325744,995.0632630380001,430.74
228,11.648149942668729,7.339684105690152,1009.9178742148879,234.69
229,22.62502421389649,39.27899415819227,994.8618903854309,392.18
230,16.885049771939784,13.420030284176935,994.9959555753493,320.86
231,20.485848677916266,35.23446416556105,1017.1596599365802,361.01
232,14.058016048314226,5.347957265098879,982.4071417989177,264.76
233,15.6918854617799,4.589711681128749,1025.1447497595993,284.85
234,13.835389264015006,-3.5989662701969887,1022.613193719559,269.77
235,7.295345731556979,24.325007141914828,1013.3902341613203,170.39
236,18.893946535753116,11.58368546756925,1009.6610785053692,327.15
237,9.176991973698827,33.896121242783664,1024.6151249069826,174.46
238,3.5349512614919845,16.294445801120073,989.2665089764357,100.99
239,17.200390509957693,38.568704256162476,983.9484581095414,300.01
240,6.896434946955077,3.3486482066404513,991.9755084954769,152.81
241,23.690088855764113,34.088042558002485,1019.7289139350095,417.73
242,23.986428694056922,29.94685837562838,981.7335133363242,405.22
243,23.12701658484987,29.69148300898234,1009.1403417541745,396.48
244,11.143491405619777,33.01524526525994,1029.7718758095655,217.73
245,3.3400455636350834,29.246079592434953,1022.784804691877,108.58
246,23.423008376929957,23.179914473413692,1006.0722844521795,378.88
247,12.420051262980916,0.906019495707441,983.1820454643321,230.23
248,24.26640601896073,-3.5363219228936638,1021.5686757192855,416.11
249,24.199639495963563,36.43815315170591,1009.9489254088605,425.0
250,21.766208020281923,22.749264153433213,985.7466498529783,371.57
251,9.477875625530885,30.844178093927937,984.6928642411679,173.4
252,11.472150029242355,16.66850581806475,1025.4813409718297,228.28
253,21.72500677337085,0.27886850330775115,1013.460013146904,369.52
254,9.972284113438109,0.6333606491147696,1021.4643399658378,187.69
255,6.728840427094035,25.850437925303712,1023.9489450141134,144.69
256,15.249627774083704,14.36376527047582,1008.5886176024161,276.9
257,23.595405031537183,4.023612701515152,1005.872317587752,397.88
258,18.312655526849404,17.12175460336466,1001.5213705160495,302.63
259,15.54134574196603,-2.110597831618966,995.847329389556,292.09
260,5.137882862956908,21.188713086147946,1001.7297980429356,139.82
261,16.530158987381732,7.1047031995793954,1018.6939827865078,304.47
262,24.781184702293793,30.890159528673465,1010.0961715507566,410.34
263,6.081848335203529,8.96628815156082,1024.6261644977424,139.21
264,14.403252352002209,15.484906708681052,1002.1690007189594,265.98
265,22.30220758241502,-4.477075704135471,1010.3544789359377,390.52
266,19.2969095905925,-1.7398900492448504,1011.5653776545994,346.14
267,18.334346301895895,12.662210038300817,1009.5848581153163,317.67
268,18.454649847716404,16.597247562270557,1015.1316886542759,327.64
269,10.908805326834614,22.000924665368668,991.8716734187403,218.2
270,9.459020573818854,8.124816041918645,1005.6181888772895,206.44
271,20.8059454205273,26.274184875694413,985.2112401404174,369.13
272,20.822494682941976,33.70550787351421,999.2255663822407,370.23
273,22.07559100876228,30.09329450020074,1004.3833534310633,381.97
274,23.091292156242368,-3.2171528593239285,1012.6112129772737,410.47
275,14.249532774940631,16.622812626602304,1027.5265526293101,267.84
276,14.033358483118391,-0.2781419711821309,1010.0325533274178,251.89
277,20.562493937269053,5.8920257138137355,1017.179695808828,372.47
278,17.299206477110832,39.39981669702159,1005.3133029747602,316.47
279,18.443271299669476,1.412299430568095,1011.7052015688166,322.22
280,20.507438727594224,17.449966905311022,983.5466108066887,352.82
281,22.58011751998646,,992.7195790420924,391.67
282,10.435893450733788,26.610923674484678,998.0926546602569,211.17
283,11.262824958078768,20.184190756911136,1003.6246677503257,220.92
284,5.067602676499118,-4.560311866136735,982.2824372751192,129.13
285,15.722163101915827,9.690758870979636,987.0012048776659,302.83
286,3.790730023528326,18.297023952312014,993.8407153895653,117.58
287,13.243156398914124,-1.046007538482499,1028.5766345450525,250.55
288,14.938181963566686,10.778211904413133,996.5673503551525,283.49
289,9.303907546822257,-3.5058601043885047,1004.1020529056041,179.23
290,15.998331732518237,-1.4639676280240668,989.8048856369196,293.95
291,3.6710054986590874,12.861547429071823,1010.5390035537885,123.16
292,3.821660152482717,0.9722089319377156,994.0341607757987,105.14
293,21.09721233451248,20.539338171770115,990.3496289219213,357.98
294,10.924194111047782,26.025923611176957,1005.8286314222989,207.34
295,5.795331278341465,31.026401459908726,980.2752899580211,126.03
296,14.489351721205697,4.0067609910164546,980.3832016324612,259.49
297,19.939858168169437,2.5367162016581393,990.9534404550928,345.39
298,7.74806260493055,-0.29444718495198874,981.836068125041,152.17
299,16.703590468018007,23.639361229463653,985.4012877065346,300.71
300,4.877644229862896,26.791407691910553,996.9430324669376,132.19
301,4.136997865709369,-3.5786234828461083,1020.1292839789907,102.98
302,14.689801894499256,37.12955108096604,1008.602432168465,285.54
303,14.893972675422344,-2.6612922356837414,1005.6333862978208,278.52
304,17.023457832960545,19.35833508854817,994.6744411604061,315.66
305,18.974009341898554,26.907723375291237,1026.587685971641,328.03
306,24.46874574817576,34.19361056857385,999.8507520618596,425.58
307,14.358607662626296,27.133911945959248,984.3546383397886,254.46
308,10.105042404707412,31.077763738140632,1010.8533258058901,210.48
309,20.494096284911482,10.275258664426273,985.6919196738301,359.13
310,8.958309527765632,31.66713011859305,997.2611571400846,189.91
311,12.657371255523994,-1.3948319126896185,1005.3705969358905,228.1
312,4.726040389529851,35.26674952272374,1023.7111262342588,111.94
313,3.557716355140065,19.64165692691813,1004.677329017006,109.34
314,24.17826512291435,31.778399648312217,1015.1129383015832,403.19
315,21.39156265126853,15.354322803323505,1029.6408419499535,375.51
316,18.311432534061353,23.960996283843624,986.574455994899,311.0
317,11.996964777113938,18.688119742125096,993.736576275976,238.44
318,6.812475041558607,27.921528478989934,999.7288037798824,139.86
319,6.441614938763893,-1.326650808623469,1001.0914089269415,152.15
320,8.505343759621098,-2.284156220424629,1000.5510537632773,183.84
321,15.08298662353465,6.119645530456591,1025.3805501278277,269.28
322,18.72111029940137,2.1795106050934754,1015.7016322233428,336.64
323,17.524342287790088,34.23026049664907,1010.3952607045352,315.47
324,9.158545732810742,4.864629431111995,995.4686358931391,181.99
325,24.00703617459027,38.91393651186091,1021.1895192110647,400.02
326,19.233732167306908,10.160310629699808,1027.7530255742495,318.88
327,15.195789155250814,3.195306205991468,1021.0599141275113,281.43
328,16.45785641715575,30.53643282141156,980.0782552595737,281.22
329,12.231201373411379,24.641849897539426,1011.8200685091704,234.42
330,8.450081769025465,17.418807240391253,982.556769072105,174.12
331,10.831398930327754,19.991359792193407,992.880361016686,219.26
332,19.67261443021612,27.36408002225187,982.9762350173886,342.07
333,3.316656749854629,5.280463359908442,1010.1897726474693,96.46
334,5.553598091152157,39.83502622255339,1014.3294956746304,140.62
335,4.0120581244785605,38.86569229660524,985.7243819032952,113.53
336,3.8960336510173432,24.26465588561216,999.191944152249,111.6
337,21.82013284824216,3.979410291811531,1002.8118254477771,381.99
338,18.48047290636052,25.610270909408108,998.4526510880459,311.85
339,13.431824239921154,-1.7510715959370868,986.0512500242596,259.05
340,5.152351534322032,-3.620637400738727,1000.9473895093738,133.41
341,13.815549252570312,6.595729983004615,1017.5589023904209,247.07
342,13.416378957172444,15.818033053269232,983.5503832266628,248.8
343,6.810441138020334,34.072262743377124,984.0090007040952,151.76
344,12.544736283235407,27.72260813948386,997.7385645917992,236.83
345,11.767104156742215,28.421793453999143,1027.0862855809462,229.85
346,16.54870215714876,14.147200050163391,1013.4286323361457,312.54
347,16.972060319088165,10.567074664613331,1013.9334978336283,315.4
348,3.9966882149849794,11.696744334307123,998.0959995418932,96.83
349,11.241477521782366,39.444230368122604,1009.6830395604269,224.84
350,16.7689181457132,-3.1950863864382884,980.5065592013872,314.82
351,14.068997688761929,34.01641732551018,1011.8048023204772,264.9
352,21.84277650614309,21.040393385757703,1025.6643473788117,388.55
353,17.491259895616793,14.737693863531572,1010.628673417241,332.49
354,6.584557395791453,27.636594718681145,1023.6849296733172,159.01
355,4.552512442809457,16.90010236411163,1016.1986527733047,120.78
356,17.133224120538944,34.304045713674725,986.0279208201845,317.45
357,3.5832488319156797,35.53158388050663,1025.122665364292,105.2
358,15.887062788016193,13.977441709305495,983.3221922177887,288.54
359,23.685065311349067,7.457250875577321,1006.6983736273882,401.76
360,15.660431913269337,21.6557647867013,987.1068561896728,300.54
361,11.539738376543482,36.05635055275109,980.5853305365453,214.91
362,17.152340805731768,4.479798505254996,1001.1017130063819,322.61
363,13.081563590813365,23.033496260356724,994.7520353827078,251.22
364,15.003569364950568,23.420209904163425,1004.3000246898802,261.06
365,,27.99008600868764,1008.8599943367276,409.36
366,11.494258031617033,0.9205458307266916,982.1869536154474,201.41
367,24.14619240412611,27.212123410693984,986.1501647561873,418.45
368,22.917714123033402,35.906463429953845,1007.9321198225213,402.62
369,7.307404965364522,3.085739899160888,997.1583676586329,153.69
370,4.52594861925364,5.689449621574493,1016.4586743774724,119.12
371,5.217116030303386,38.71277923187378,1012.614582429597,147.8
372,3.400880164334094,3.143962871927039,1022.2802181494953,95.96
373,5.0777451366304245,33.447329201631064,1014.6246413334612,115.58
374,18.026149015159852,17.152503540161565,1001.4965538695074,335.21
375,4.566150266125038,6.1253983481429675,1013.6483311197217,138.12
376,10.017463866462748,34.183745557263016,993.769058712771,200.3
377,21.587256841328,15.038736475119947,995.3156749389107,383.92
378,3.511982586188169,18.166780926836058,1019.4492579960397,116.09
379,20.91830661695659,11.165501622989456,1002.3209758200791,356.35
380,9.200805045014798,21.682788314571734,1019.9190170259176,183.16
381,5.599626207676438,2.3585742663260243,1021.1211186834139,146.3
382,18.328217638011314,12.598669149329233,1022.8781168830642,341.77
383,16.83674262915745,38.62355450508794,1025.8317617920604,308.18
384,22.304384297595163,6.61600447155074,1001.5492610256648,375.77
385,19.17156296368549,24.55314990435815,995.943340916057,357.44
386,20.676580468466668,9.63355289011127,1009.1099373297056,354.84
387,9.204760596568743,29.80629065589703,998.5586211718813,184.72
388,6.903669963153902,0.889314732325742,1010.0537083400117,156.98
389,19.513524536098885,38.64194702853451,1015.2792931321912,358.24
390,20.75036426387981,15.420529362263768,1014.4202509246069,369.8
391,24.791113124014814,5.622270850590878,998.7276443510061,426.02
392,12.077588892051383,-1.6926463701494305,988.3430100849376,235.8
393,11.18439788744123,2.6391057289393336,1001.5264669231103,218.2
394,20.08108513632393,18.389827685020794,987.1297072040954,356.8
395,10.497677885566393,10.165142939407884,1024.5048517591904,182.17
396,23.476661163278425,32.299751464717424,997.2938730368928,399.18
397,21.88508054054626,14.389938564781268,987.7229873611661,380.69
398,12.437868602250404,6.192142266443346,981.2723879952875,225.06
399,19.519163491412943,22.771524397181352,1012.2911193143242,346.65
400,19.599943229863012,26.804974759845063,1011.8451158727372,341.95
401,5.268725114390517,2.5168858555427436,997.0302083290646,146.59
402,22.856163946950467,2.5428647329742944,983.5855944423826,408.57
403,14.115552193852857,-3.3497857879905664,1000.4814447447616,257.08
404,21.182064254370317,28.138090677953826,995.5608747531696,366.22
405,10.041091222673458,24.87120374298123,1013.8560319867505,199.88
406,22.70151102691641,16.358389408741626,1010.2889624726345,386.01
407,11.562436932151588,32.987670203613874,998.229686409877,225.39
408,3.238428332566564,31.255156882752395,990.8946277127495,90.99
409,22.918403481223802,21.34094639785385,1029.4017983077797,382.47
410,5.008306889294938,34.07220762309664,1002.7000810598057,131.35
411,10.024900026989126,4.2628544516545706,1014.4137117890118,206.67
412,23.90136327511771,0.03638287289775466,987.027648378918,400.48
413,23.913357232626232,7.138732518264533,1004.2794849829698,417.65
414,15.615633538712295,-2.4310914759808315,981.3768359934733,277.92
415,16.900418667735586,18.90262876004644,1005.2727558955226,306.04
416,12.865801483523034,37.14725615327327,1028.2008703558852,251.19
417,9.45063697735742,-3.229540669917066,999.21033564929,191.42
418,10.23061999813815,0.49494613045120595,981.9498006287456,208.01
419,17.795406033694846,15.348956272754588,981.5477895459671,311.77
420,19.55223964762896,37.02437578875572,999.3993379973434,341.32
421,20.414738961968666,9.227024723953773,988.0012468231597,354.16
422,20.371599141480186,17.82556639097766,981.1676048164093,348.11
423,5.0065342670711885,-3.1292213427323556,1017.8106806975088,123.33
424,13.877246703456793,1.6754440432939983,1002.9261504440946,242.67
425,4.266292720366174,39.39835553314811,994.4622385986328,109.08
426,15.089635411122181,38.430341339622046,1025.004159150824,273.5
427,12.713671030214295,-4.777700857951567,985.8069480100263,238.14
428,22.529492020682596,37.83153034404575,1027.795941447766,385.53
429,10.720130276145731,23.760397201697515,995.6983358688676,210.18
430,5.575474361407329,34.056323253401,1024.420183615434,138.43
431,6.145817005162389,15.463293503523659,1010.1471438239731,150.93
432,19.75323389778439,18.20182128606626,1021.3353679870744,339.8
433,16.600797392957745,16.99809611156141,1029.2006581605233,286.98
434,5.224698874701385,25.008891589574695,994.4202718909373,117.95
435,4.850349734529944,1.2843064640340804,1028.0567742703797,117.88
436,18.42132089210064,-3.6511884557294922,999.474094745121,322.8
437,4.600786140012257,8.85684737160359,999.2755952368461,111.31
438,21.080921304387836,26.7106343231491,997.0193552127253,353.25
439,18.537328997442916,4.083405345532677,1007.0703803673792,323.5
440,4.789673174121795,25.30445949962128,987.7072521589243,123.66
441,4.866429709874222,38.64604207482717,1007.6855742679005,128.95
442,24.70607072702586,-0.7744677894761729,1007.0852406205001,415.02
443,11.233957506634647,25.267095320130682,1018.0950906302435,214.38
444,11.1541272354716,14.968759868705703,1021.6824980968793,208.04
445,20.881590479665057,34.06640144698774,1002.0220675156212,362.91
446,23.83946870244489,2.9717405251323656,995.1166624675747,399.11
447,24.69202340410316,26.168167850177404,992.9667448658547,426.11
448,19.574320075696715,32.71518803416496,989.7311918352436,325.76
449,11.277710881680147,37.50763987633105,982.8823791099512,215.57
450,4.837015767370713,25.746161273034062,997.1223989417357,125.57
451,20.09723215040361,17.37286438037923,993.5123846065392,353.3
